instance_id,pair_id,annotation_order,split,query_item,target_item,query_text,target_text,label_9cls,label_3cls,consistency,soft_label_complementary,soft_label_substitute,soft_label_unrelated,soft_entropy,n_valid_runs,ease_ab,ease_ba,co_review_count,pool_type
1434_0,1434,0,train,B01NBTD4Q8,B07C8GYYBB,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: HC COLLECTION King Duvet Cover Set - 1500 Thread Lightweight Duvet Covers with Zipper Closure for Comforters w/ 2 Pillow Shams - Camel
Brand: HC COLLECTION
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0098999086767435,0.0122699616476893,185,co_purchase
1434_1,1434,1,train,B07C8GYYBB,B01NBTD4Q8,"Title: HC COLLECTION King Duvet Cover Set - 1500 Thread Lightweight Duvet Covers with Zipper Closure for Comforters w/ 2 Pillow Shams - Camel
Brand: HC COLLECTION
Category: Amazon Home
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0122699616476893,0.0098999086767435,185,co_purchase
1941_0,1941,0,test,B01NBTD4Q8,B07GZFM1ZM,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision
Brand: Amazon
Category: Amazon Devices
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0068103158846497,0.0045992778614163,351,co_purchase
1941_1,1941,1,test,B07GZFM1ZM,B01NBTD4Q8,"Title: Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision
Brand: Amazon
Category: Amazon Devices
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0045992778614163,0.0068103158846497,351,co_purchase
2030_0,2030,0,train,B01NBTD4Q8,B07H65KP63,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal
Brand: Amazon
Category: Amazon Devices
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.001044054981321,0.0009114590939134,210,co_purchase
2030_1,2030,1,train,B07H65KP63,B01NBTD4Q8,"Title: Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal
Brand: Amazon
Category: Amazon Devices
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0009114590939134,0.001044054981321,210,co_purchase
2168_0,2168,0,test,B01NBTD4Q8,B07KTYJ769,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Amazon Smart Plug, for home automation, Works with Alexa - A Certified for Humans Device
Brand: Amazon
Category: Amazon Devices
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0006451791268773,-0.0005339963827282,156,co_purchase
2168_1,2168,1,test,B07KTYJ769,B01NBTD4Q8,"Title: Amazon Smart Plug, for home automation, Works with Alexa - A Certified for Humans Device
Brand: Amazon
Category: Amazon Devices
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0005339963827282,-0.0006451791268773,156,co_purchase
2408_0,2408,0,train,B01NBTD4Q8,B07P374FF3,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Fire 7 Tablet (7"" display, 16 GB) - Yellow - (Previous Generation - 7th)
Brand: Amazon
Category: Amazon Devices
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0016832075780257,-0.0017499313689768,117,co_purchase
2408_1,2408,1,train,B07P374FF3,B01NBTD4Q8,"Title: Fire 7 Tablet (7"" display, 16 GB) - Yellow - (Previous Generation - 7th)
Brand: Amazon
Category: Amazon Devices
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0017499313689768,-0.0016832075780257,117,co_purchase
2494_0,2494,0,test,B01NBTD4Q8,B07PHQ93TV,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – Black (2019 Release)
Brand: Amazon
Category: Amazon Devices
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0024723128881305,0.0025372433010488,108,co_purchase
2494_1,2494,1,test,B07PHQ93TV,B01NBTD4Q8,"Title: Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – Black (2019 Release)
Brand: Amazon
Category: Amazon Devices
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0025372433010488,0.0024723128881305,108,co_purchase
4455_0,4455,0,train,B01NBTD4Q8,B07S764D9V,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Panasonic ErgoFit Wired Earbuds, In-Ear Headphones with Microphone and Call Controller, Ergonomic Custom-Fit Earpieces (S/M/L), 3.5mm Jack for Phones and Laptops - RP-TCM125-A (Blue)
Brand: Panasonic
Category: Home Audio & Theater
Description: [""['The Panasonic RP-TCM125 ErgoFit Earbud Headphones with Microphone and Call Controller are the perfect combination of style, comfort, functionality and most of all, high-quality sound. The In-line microphone on the cord of earbud headphones is used for answering calls or voice commands; Compatibl",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0036339925136417,0.0021132598631083,200,co_purchase
4455_1,4455,1,train,B07S764D9V,B01NBTD4Q8,"Title: Panasonic ErgoFit Wired Earbuds, In-Ear Headphones with Microphone and Call Controller, Ergonomic Custom-Fit Earpieces (S/M/L), 3.5mm Jack for Phones and Laptops - RP-TCM125-A (Blue)
Brand: Panasonic
Category: Home Audio & Theater
Description: [""['The Panasonic RP-TCM125 ErgoFit Earbud Headphones with Microphone and Call Controller are the perfect combination of style, comfort, functionality and most of all, high-quality sound. The In-line microphone on the cord of earbud headphones is used for answering calls or voice commands; Compatibl","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0021132598631083,0.0036339925136417,200,co_purchase
1630_0,1630,0,test,B01NBTD4Q8,B08247XN6K,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: The Grand Full XL Mattress Pad - Fitted Deep Pockets Bed Protection Cover, Quilted Breathable Fabric - Protects Mattresses from Dirt, Dust & Dander (Full Extra Long - 54x80x16)
Brand: THE GRAND
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0034624962136149,0.0041931523010134,134,co_purchase
1630_1,1630,1,test,B08247XN6K,B01NBTD4Q8,"Title: The Grand Full XL Mattress Pad - Fitted Deep Pockets Bed Protection Cover, Quilted Breathable Fabric - Protects Mattresses from Dirt, Dust & Dander (Full Extra Long - 54x80x16)
Brand: THE GRAND
Category: Amazon Home
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0041931523010134,0.0034624962136149,134,co_purchase
4698_0,4698,0,train,B01NBTD4Q8,B083TH1B45,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Cheetah Mounts APDAM3B Dual Articulating Arm TV Wall Mount Bracket for 20-65” TVs up to VESA 400 and 115lbs,Mounts on Studs up to 16”, Includes Twisted Veins 10’HDMI Cable and 6” 3-Axis Bubble Level
Brand: Cheetah
Category: All Electronics
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0047662807628512,0.0038563646376132,143,co_purchase
4698_1,4698,1,train,B083TH1B45,B01NBTD4Q8,"Title: Cheetah Mounts APDAM3B Dual Articulating Arm TV Wall Mount Bracket for 20-65” TVs up to VESA 400 and 115lbs,Mounts on Studs up to 16”, Includes Twisted Veins 10’HDMI Cable and 6” 3-Axis Bubble Level
Brand: Cheetah
Category: All Electronics
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0038563646376132,0.0047662807628512,143,co_purchase
1770_0,1770,0,val,B01NBTD4Q8,B08K22FTF1,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: BLACK+DECKER 20V Lithium Compact Hand VAC, BDH2000L
Brand: BLACK+DECKER
Category: Amazon Home
Description: [""['For everyday cleanup around the house, the lightweight and compact dustbuster Platinum BDH2000L 20-Volt MAX* Lithium Ion Cordless Hand Vacuum is the ideal hand vac for messes large and small. Powered by a built-in 20V MAX* lithium ion battery, the Cordless Hand Vacuum is perfect for cleaning up ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.002431102329865,0.0020859979558736,117,co_purchase
1770_1,1770,1,val,B08K22FTF1,B01NBTD4Q8,"Title: BLACK+DECKER 20V Lithium Compact Hand VAC, BDH2000L
Brand: BLACK+DECKER
Category: Amazon Home
Description: [""['For everyday cleanup around the house, the lightweight and compact dustbuster Platinum BDH2000L 20-Volt MAX* Lithium Ion Cordless Hand Vacuum is the ideal hand vac for messes large and small. Powered by a built-in 20V MAX* lithium ion battery, the Cordless Hand Vacuum is perfect for cleaning up ","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0020859979558736,0.002431102329865,117,co_purchase
1716_0,1716,0,val,B01NBTD4Q8,B08WYH9T9Y,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Poo-Pourri Before-You-go Toilet Spray, Secret Santa Ornament Scent, 2 Fl Oz
Brand: Poo-Pourri
Category: Amazon Home
Description: [""['Poo-Pourri Before You Go Toilet Spray Secret Santa Ornament Box 2oz, 100 Use']""]",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.004629245493561,0.0047058085910975,123,co_purchase
1716_1,1716,1,val,B08WYH9T9Y,B01NBTD4Q8,"Title: Poo-Pourri Before-You-go Toilet Spray, Secret Santa Ornament Scent, 2 Fl Oz
Brand: Poo-Pourri
Category: Amazon Home
Description: [""['Poo-Pourri Before You Go Toilet Spray Secret Santa Ornament Box 2oz, 100 Use']""]","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0047058085910975,0.004629245493561,123,co_purchase
4475_0,4475,0,val,B01NBTD4Q8,B08XPWDSWW,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: TOZO T10 Bluetooth 5.3 Wireless Earbuds with Wireless Charging Case IPX8 Waterproof Stereo Headphones in Ear Built in Mic Headset Premium Sound with Deep Bass for Sport White (2022 Upgraded)
Brand: TOZO
Category: Home Audio & Theater
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-4.048581831739284e-05,-4.2886316805379465e-05,140,co_purchase
4475_1,4475,1,val,B08XPWDSWW,B01NBTD4Q8,"Title: TOZO T10 Bluetooth 5.3 Wireless Earbuds with Wireless Charging Case IPX8 Waterproof Stereo Headphones in Ear Built in Mic Headset Premium Sound with Deep Bass for Sport White (2022 Upgraded)
Brand: TOZO
Category: Home Audio & Theater
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-4.2886316805379465e-05,-4.048581831739284e-05,140,co_purchase
1391_0,1391,0,val,B01NBTD4Q8,B08XYD548C,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Beckham Hotel Collection Bed Pillows Standard / Queen Size Set of 2 - Down Alternative Bedding Gel Cooling Pillow for Back, Stomach or Side Sleepers
Brand: Beckham Hotel Collection
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0044252150692045,0.0046805408783257,211,co_purchase
1391_1,1391,1,val,B08XYD548C,B01NBTD4Q8,"Title: Beckham Hotel Collection Bed Pillows Standard / Queen Size Set of 2 - Down Alternative Bedding Gel Cooling Pillow for Back, Stomach or Side Sleepers
Brand: Beckham Hotel Collection
Category: Amazon Home
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0046805408783257,0.0044252150692045,211,co_purchase
5741_0,5741,0,val,B01NBTD4Q8,B09WHLML9M,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Hamilton Beach Electric Deep Fryer, Cool Touch Sides Easy to Clean Nonstick Basket, 8 Cups / 2 Liters Oil Capacity, Black
Brand: Hamilton Beach
Category: Amazon Home
Description: ['[""Hamilton Beach deep fryers are generously sized for greater versatility -- some even accommodating a whole chicken. What\'s more, you can fry crispy, mouth-watering foods without the mess you\'ve come to expect. Food can be lowered into hot oil and lifted out while the lid is closed for splatter",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0007882397039793,0.0010011784033849,8,same_category_low_corev
5741_1,5741,1,val,B09WHLML9M,B01NBTD4Q8,"Title: Hamilton Beach Electric Deep Fryer, Cool Touch Sides Easy to Clean Nonstick Basket, 8 Cups / 2 Liters Oil Capacity, Black
Brand: Hamilton Beach
Category: Amazon Home
Description: ['[""Hamilton Beach deep fryers are generously sized for greater versatility -- some even accommodating a whole chicken. What\'s more, you can fry crispy, mouth-watering foods without the mess you\'ve come to expect. Food can be lowered into hot oil and lifted out while the lid is closed for splatter","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0010011784033849,0.0007882397039793,8,same_category_low_corev
1614_0,1614,0,train,B01NBTD4Q8,B09ZL9LQ9L,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Utopia Bedding Queen Bed Sheets Set - 4 Piece Bedding - Brushed Microfiber - Shrinkage and Fade Resistant - Easy Care (Queen, Grey)
Brand: Utopia Bedding
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0038529364392161,0.0044451369903981,137,co_purchase
1614_1,1614,1,train,B09ZL9LQ9L,B01NBTD4Q8,"Title: Utopia Bedding Queen Bed Sheets Set - 4 Piece Bedding - Brushed Microfiber - Shrinkage and Fade Resistant - Easy Care (Queen, Grey)
Brand: Utopia Bedding
Category: Amazon Home
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0044451369903981,0.0038529364392161,137,co_purchase
